company_id,subclassification_code,classification_code,subclassification_name
0001,8     ,000042,FALDAS VARIAS
0001,9     ,000022,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000023,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000024,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000025,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000026,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000027,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000028,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000031,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000032,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000033,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000034,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000035,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000036,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000037,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000038,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000039,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000040,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000041,PANTALONES VESTIR Y CASUAL DE MUJER
0001,9     ,000042,PANTALONES VESTIR Y CASUAL DE MUJER
0001,10    ,000022,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000023,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000024,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000025,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000026,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000027,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000028,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000031,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000032,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000033,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000034,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000035,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000036,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000037,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000038,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000039,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000040,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000041,PANTALONES VESTIR Y CASUAL HOMBRE
0001,10    ,000042,PANTALONES VESTIR Y CASUAL HOMBRE
0001,11    ,000022,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000023,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000024,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000025,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000026,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000027,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000028,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000031,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000032,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000033,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000034,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000035,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000036,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000037,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000038,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000039,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000040,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000041,BLUSAS SWEATER Y TOPS MUJER
0001,11    ,000042,BLUSAS SWEATER Y TOPS MUJER
0001,12    ,000022,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000023,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000024,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000025,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000026,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000027,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000028,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000031,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000032,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000033,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000034,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000035,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000036,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000037,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000038,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000039,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000040,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000041,SWEATERS Y TSHIRTS HOMBRE
0001,12    ,000042,SWEATERS Y TSHIRTS HOMBRE
0001,13    ,000022,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000023,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000024,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000025,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000026,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000027,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000028,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000031,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000032,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000033,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000034,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000035,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000036,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000037,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000038,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000039,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000040,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000041,CHAQUETAS Y BLAZER DE MUJER
0001,13    ,000042,CHAQUETAS Y BLAZER DE MUJER
0001,14    ,000022,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000023,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000024,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000025,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000026,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000027,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000028,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000031,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000032,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000033,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000034,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000035,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000036,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000037,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000038,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000039,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000040,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000041,CHAQUETAS Y JAQUETS DE HOMBRE
0001,14    ,000042,CHAQUETAS Y JAQUETS DE HOMBRE
0001,15    ,000023,CAMISAS DE HOMBRE
0001,15    ,000024,CAMISAS DE HOMBRE
0001,15    ,000025,CAMISAS DE HOMBRE
0001,15    ,000026,CAMISAS DE HOMBRE
0001,15    ,000027,CAMISAS DE HOMBRE
0001,15    ,000028,CAMISAS DE HOMBRE
0001,15    ,000031,CAMISAS DE HOMBRE
0001,15    ,000032,CAMISAS DE HOMBRE
0001,15    ,000033,CAMISAS DE HOMBRE
0001,15    ,000034,CAMISAS DE HOMBRE
0001,15    ,000035,CAMISAS DE HOMBRE
0001,15    ,000036,CAMISAS DE HOMBRE
0001,15    ,000037,CAMISAS DE HOMBRE
0001,15    ,000038,CAMISAS DE HOMBRE
0001,15    ,000039,CAMISAS DE HOMBRE
0001,15    ,000040,CAMISAS DE HOMBRE
0001,15    ,000041,CAMISAS DE HOMBRE
0001,15    ,000042,CAMISAS DE HOMBRE
0001,16    ,000022,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000023,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000024,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000025,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000026,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000027,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000028,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000031,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000032,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000033,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000034,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000035,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000036,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000037,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000038,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000039,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000040,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000041,VESTIDOS Y CONJUNTOS DE MUJER
0001,16    ,000042,VESTIDOS Y CONJUNTOS DE MUJER
0001,17    ,000022,TRAJES DE HOMBRE
0001,17    ,000023,TRAJES DE HOMBRE
0001,17    ,000024,TRAJES DE HOMBRE
0001,17    ,000025,TRAJES DE HOMBRE
0001,17    ,000026,TRAJES DE HOMBRE
0001,17    ,000027,TRAJES DE HOMBRE
0001,17    ,000028,TRAJES DE HOMBRE
0001,17    ,000031,TRAJES DE HOMBRE
0001,17    ,000032,TRAJES DE HOMBRE
0001,17    ,000033,TRAJES DE HOMBRE
0001,17    ,000034,TRAJES DE HOMBRE
0001,17    ,000035,TRAJES DE HOMBRE
0001,17    ,000036,TRAJES DE HOMBRE
0001,17    ,000037,TRAJES DE HOMBRE
0001,17    ,000038,TRAJES DE HOMBRE
0001,17    ,000039,TRAJES DE HOMBRE
0001,17    ,000040,TRAJES DE HOMBRE
0001,17    ,000041,TRAJES DE HOMBRE
0001,17    ,000042,TRAJES DE HOMBRE
0001,18    ,000022,ROPA INTERIOR DE HOMBRE
0001,18    ,000023,ROPA INTERIOR DE HOMBRE
0001,18    ,000024,ROPA INTERIOR DE HOMBRE
0001,18    ,000025,ROPA INTERIOR DE HOMBRE
0001,18    ,000026,ROPA INTERIOR DE HOMBRE
0001,18    ,000027,ROPA INTERIOR DE HOMBRE
0001,18    ,000028,ROPA INTERIOR DE HOMBRE
0001,18    ,000031,ROPA INTERIOR DE HOMBRE
0001,18    ,000032,ROPA INTERIOR DE HOMBRE
0001,18    ,000033,ROPA INTERIOR DE HOMBRE
0001,18    ,000034,ROPA INTERIOR DE HOMBRE
0001,18    ,000035,ROPA INTERIOR DE HOMBRE
0001,18    ,000036,ROPA INTERIOR DE HOMBRE
0001,18    ,000037,ROPA INTERIOR DE HOMBRE
0001,18    ,000038,ROPA INTERIOR DE HOMBRE
0001,18    ,000039,ROPA INTERIOR DE HOMBRE
0001,18    ,000040,ROPA INTERIOR DE HOMBRE
0001,18    ,000041,ROPA INTERIOR DE HOMBRE
0001,18    ,000042,ROPA INTERIOR DE HOMBRE
0001,19    ,000022,ROPA INTERIOR DE MUJER
0001,19    ,000023,ROPA INTERIOR DE MUJER
0001,19    ,000024,ROPA INTERIOR DE MUJER
